localId,project,patch_url,fix_commit,repo_addr,on_crash_log,matched_files,crash_files
42488235,openh264,https://github.com/cisco/openh264/commit/b52786888ddce9d6bc06b7825ba9bffc65924e0c,b52786888ddce9d6bc06b7825ba9bffc65924e0c,https://github.com/cisco/openh264.git,0,,
42488251,c-blosc2,https://github.com/Blosc/c-blosc2/commit/c4c6470e88210afc95262c8b9fcc27e30ca043ee,c4c6470e88210afc95262c8b9fcc27e30ca043ee,https://github.com/Blosc/c-blosc2.git,1,blosc/blosc2.c,/src/c-blosc2/blosc/blosc-private.h;/src/c-blosc2/blosc/blosc2.c;/src/c-blosc2/tests/fuzz/fuzz_compress.c;/src/libfuzzer/afl/afl_driver.cpp;/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp
42488267,kimageformats,https://invent.kde.org/frameworks/kimageformats/-/commit/297ed9a2fe339bfe36916b9fce628c3242e5be0f,297ed9a2fe339bfe36916b9fce628c3242e5be0f,https://invent.kde.org/frameworks/kimageformats.git,1,src/imageformats/xcf.cpp,/qimage.cpp;/src/kimageformats/src/imageformats/xcf.cpp;/src/kimgio_fuzzer.cc;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp;/src/qtbase/src/gui/image/qimage.cpp
42488300,ffmpeg,https://git.ffmpeg.org/gitweb/ffmpeg.git/commitdiff/0dc42147b6843b133d4fa46bf1c2568a837b4bec,0dc42147b6843b133d4fa46bf1c2568a837b4bec,https://git.ffmpeg.org/ffmpeg.git,0,,/src/ffmpeg/libavcodec/avpacket.c;/src/ffmpeg/libavcodec/bytestream.h;/src/ffmpeg/libavcodec/decode.c;/src/ffmpeg/libavcodec/magicyuv.c;/src/ffmpeg/libavcodec/utils.c;/src/ffmpeg/libavutil/buffer.c;/src/ffmpeg/libavutil/mem.c;/src/ffmpeg/tools/target_dec_fuzzer.c;/src/llvm-project/compiler-rt/lib/asan/asan_interceptors_memintrinsics.cpp;/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp
42488304,ffmpeg,https://git.ffmpeg.org/gitweb/ffmpeg.git/commitdiff/b848baef0dc42d97a5c1ab975cc8994a265b88ae,b848baef0dc42d97a5c1ab975cc8994a265b88ae,https://git.ffmpeg.org/ffmpeg.git,0,,/src/ffmpeg/libavformat/utils.c;/src/ffmpeg/libavformat/vividas.c;/src/ffmpeg/libavutil/mem.c;/src/ffmpeg/tools/target_dem_fuzzer.c;/src/libfuzzer/afl/afl_driver.cpp;/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp
42488320,php-src,https://github.com/php/php-src/commit/989205e95cde4c43b562148a5f35fe32bb7af3da,989205e95cde4c43b562148a5f35fe32bb7af3da,https://github.com/php/php-src.git,1,Zend/zend.c;Zend/zend_alloc.c,/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp;/src/php-src/Zend/zend.c;/src/php-src/Zend/zend_alloc.c;/src/php-src/Zend/zend_execute.c;/src/php-src/Zend/zend_execute.h;/src/php-src/Zend/zend_execute_API.c;/src/php-src/Zend/zend_hash.c;/src/php-src/Zend/zend_variables.c;/src/php-src/Zend/zend_vm_execute.h;/src/php-src/sapi/fuzzer/fuzzer-execute.c;/src/php-src/sapi/fuzzer/fuzzer-sapi.c
42488327,ffmpeg,https://git.ffmpeg.org/gitweb/ffmpeg.git/commitdiff/2be51d14f278c1c207becafed0db20cbc4e89f55,2be51d14f278c1c207becafed0db20cbc4e89f55,https://git.ffmpeg.org/ffmpeg.git,0,,/src/ffmpeg/./libavcodec/av1_parse.h;/src/ffmpeg/./libavcodec/get_bits.h;/src/ffmpeg/libavformat/av1dec.c;/src/ffmpeg/libavformat/utils.c;/src/ffmpeg/tools/target_dem_fuzzer.c
42488329,imagemagick,https://github.com/imagemagick/imagemagick/commit/2fb74f0263ab8d36dc36b99565cf41099d4f1838,2fb74f0263ab8d36dc36b99565cf41099d4f1838,https://github.com/imagemagick/imagemagick,0,,/src/imagemagick/./MagickCore/colorspace-private.h;/src/imagemagick/./MagickCore/pixel-accessor.h;/src/imagemagick/Magick++/fuzz/encoder_fuzzer.cc;/src/imagemagick/Magick++/lib/Image.cpp;/src/imagemagick/MagickCore/blob.c;/src/imagemagick/MagickCore/cache.c;/src/imagemagick/MagickCore/colorspace.c;/src/imagemagick/MagickCore/constitute.c;/src/imagemagick/MagickCore/image.c;/src/imagemagick/MagickCore/memory.c;/src/imagemagick/coders/pict.c;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp;/src/llvm-project/compiler-rt/lib/msan/msan_interceptors.cpp
42488342,libvips,https://github.com/libvips/libvips/commit/ae82bcc3e8797af4fdca8adf8ef73acac7718f7b,ae82bcc3e8797af4fdca8adf8ef73acac7718f7b,https://github.com/libvips/libvips,1,libvips/foreign/exif.c;libvips/foreign/heifload.c,/src/libexif/libexif/exif-data.c;/src/libvips/fuzz/smartcrop_fuzzer.cc;/src/libvips/libvips/foreign/exif.c;/src/libvips/libvips/foreign/foreign.c;/src/libvips/libvips/foreign/heifload.c;/src/libvips/libvips/iofuncs/cache.c;/src/libvips/libvips/iofuncs/header.c;/src/libvips/libvips/iofuncs/image.c;/src/libvips/libvips/iofuncs/object.c;/src/libvips/libvips/iofuncs/operation.c;/src/llvm-project/compiler-rt/lib/asan/../sanitizer_common/sanitizer_common_interceptors.inc;/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp
42488351,ffmpeg,https://git.ffmpeg.org/gitweb/ffmpeg.git/commitdiff/3e5959b3457f7f1856d997261e6ac672bba49e8b,3e5959b3457f7f1856d997261e6ac672bba49e8b,https://git.ffmpeg.org/ffmpeg.git,0,,/src/ffmpeg/libavcodec/decode.c;/src/ffmpeg/libavcodec/exr.c;/src/ffmpeg/libavcodec/pthread_frame.c;/src/ffmpeg/libavutil/buffer.c;/src/ffmpeg/libavutil/mem.c;/src/ffmpeg/tools/target_dec_fuzzer.c;/src/libfuzzer/afl/afl_driver.cpp;/src/llvm-project/compiler-rt/lib/asan/asan_interceptors_memintrinsics.cpp;/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp
42488393,openh264,https://github.com/cisco/openh264/commit/b52786888ddce9d6bc06b7825ba9bffc65924e0c,b52786888ddce9d6bc06b7825ba9bffc65924e0c,https://github.com/cisco/openh264.git,1,codec/decoder/core/src/decoder.cpp;codec/decoder/plus/src/welsDecoderExt.cpp,/src/decoder_fuzzer.cpp;/src/llvm-project/compiler-rt/lib/asan/asan_interceptors_memintrinsics.cpp;/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp;/src/openh264/codec/common/src/expand_pic.cpp;/src/openh264/codec/common/src/memory_align.cpp;/src/openh264/codec/decoder/core/src/decoder.cpp;/src/openh264/codec/decoder/core/src/decoder_core.cpp;/src/openh264/codec/decoder/core/src/manage_dec_ref.cpp;/src/openh264/codec/decoder/core/src/pic_queue.cpp;/src/openh264/codec/decoder/plus/src/welsDecoderExt.cpp
42488409,skia,https://skia.googlesource.com/skia.git/+/6f87de7c272d572e6420010bfb704bb2a15e8810%5E%21/,6f87de7c272d572e6420010bfb704bb2a15e8810,https://skia.googlesource.com/skia.git,0,,/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp;/src/skia/out/Fuzz/../../fuzz/oss_fuzz/FuzzSKSL2Metal.cpp;/src/skia/out/Fuzz/../../src/sksl/SkSLCompiler.cpp;/src/skia/out/Fuzz/../../src/sksl/SkSLIRGenerator.h;/src/skia/out/Fuzz/../../src/sksl/SkSLPool.cpp;/src/skia/out/Fuzz/../../src/sksl/ir/SkSLProgram.h;/src/skia/out/Fuzz/../../src/sksl/ir/SkSLSymbolTable.h
42488414,gdal,https://github.com/OSGeo/gdal/commit/bf6daa696b9f830e5ac37730225e4fe359dbf72a,bf6daa696b9f830e5ac37730225e4fe359dbf72a,https://github.com/OSGeo/gdal,1,gdal/frmts/mrf/libLERC/Huffman.cpp,/src/gdal/gdal/./fuzzers/gdal_fuzzer.cpp;/src/gdal/gdal/alg/gdalchecksum.cpp;/src/gdal/gdal/frmts/mrf/LERC_band.cpp;/src/gdal/gdal/frmts/mrf/libLERC/Huffman.cpp;/src/gdal/gdal/frmts/mrf/libLERC/Lerc2.h;/src/gdal/gdal/frmts/mrf/mrf_band.cpp;/src/gdal/gdal/gcore/gdalrasterband.cpp;/src/gdal/gdal/gcore/rasterio.cpp;/src/libfuzzer/FuzzerDriver.cpp;/src/libfuzzer/FuzzerLoop.cpp;/src/libfuzzer/FuzzerMain.cpp
42488418,fluent-bit,https://github.com/fluent/fluent-bit/commit/c2e33ae40af02fabe59b51637501a5be73583a15,c2e33ae40af02fabe59b51637501a5be73583a15,https://github.com/fluent/fluent-bit/,1,src/flb_utils.c,/src/fluent-bit/src/flb_utils.c;/src/fluent-bit/tests/internal/fuzzers/utils_fuzzer.c;/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp
42488445,uWebSockets,https://github.com/uNetworking/uWebSockets/commit/72e26ea4839206a379f46e49e84e5203294b9fbb,72e26ea4839206a379f46e49e84e5203294b9fbb,https://github.com/uNetworking/uWebSockets.git,1,fuzzing/PerMessageDeflate.cpp,/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp;/src/uWebSockets/fuzzing/./helpers.h;/src/uWebSockets/fuzzing/PerMessageDeflate.cpp
42488451,ffmpeg,https://git.ffmpeg.org/gitweb/ffmpeg.git/commitdiff/27a99e2c7d450fef15594671eef4465c8a166bd7,27a99e2c7d450fef15594671eef4465c8a166bd7,https://git.ffmpeg.org/ffmpeg.git,0,,/src/ffmpeg/libavformat/aviobuf.c;/src/ffmpeg/libavformat/utils.c;/src/ffmpeg/libavformat/vividas.c;/src/ffmpeg/libavutil/mem.c;/src/ffmpeg/tools/target_dem_fuzzer.c;/src/libfuzzer/afl/afl_driver.cpp;/src/llvm-project/compiler-rt/lib/asan/asan_interceptors_memintrinsics.cpp;/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp
42488465,binutils-gdb,https://github.com/bminor/binutils-gdb/commit/0c70050a4bb65c6159dc7d65c1fba253c97837c8,0c70050a4bb65c6159dc7d65c1fba253c97837c8,git://sourceware.org/git/binutils-gdb.git,-1,,/src/binutils-gdb/bfd/./libbfd.h;/src/binutils-gdb/bfd/archive.c;/src/binutils-gdb/bfd/format.c;/src/binutils-gdb/bfd/libbfd.c;/src/binutils-gdb/bfd/vms-alpha.c;/src/binutils-gdb/bfd/vms-misc.c;/src/binutils-gdb/fuzz/fuzz_bfd.c;/src/llvm-project/compiler-rt/lib/asan/asan_interceptors_memintrinsics.cpp;/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp
42488466,ffmpeg,https://git.ffmpeg.org/gitweb/ffmpeg.git/commitdiff/a108a4d809f8345303e1aa7578d608a726c53686,a108a4d809f8345303e1aa7578d608a726c53686,https://git.ffmpeg.org/ffmpeg.git,0,,/src/ffmpeg/libavcodec/decode.c;/src/ffmpeg/libavcodec/mobiclip.c;/src/ffmpeg/tools/target_dec_fuzzer.c;/src/libfuzzer/afl/afl_driver.cpp
42488508,libass,https://github.com/libass/libass/commit/017137471d0043e0321e377ed8da48e45a3ec632,017137471d0043e0321e377ed8da48e45a3ec632,https://github.com/libass/libass.git,1,libass/ass.c,/src/libass/libass/ass.c;/src/libass_fuzzer.cc;/src/libfuzzer/afl/afl_driver.cpp;/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp
42488517,miniz,https://github.com/richgel999/miniz/commit/9457abb670a2c0a9f907d353bdf257593d0498a5,9457abb670a2c0a9f907d353bdf257593d0498a5,https://github.com/richgel999/miniz.git,0,,/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp;/src/llvm-project/compiler-rt/lib/msan/msan_interceptors.cpp;/src/miniz/build/amalgamation/miniz.c;/src/miniz/tests/uncompress_fuzzer.c
42488548,gdal,https://github.com/OSGeo/gdal/commit/3e33d8823cebab5c036c5c06f2c526f9239700c0,3e33d8823cebab5c036c5c06f2c526f9239700c0,https://github.com/OSGeo/gdal,1,gdal/frmts/grib/degrib18/degrib/metaparse.cpp,/src/gdal/gdal/./fuzzers/gdal_fuzzer.cpp;/src/gdal/gdal/frmts/grib/degrib18/degrib/degrib2.cpp;/src/gdal/gdal/frmts/grib/degrib18/degrib/metaparse.cpp;/src/gdal/gdal/frmts/grib/gribdataset.cpp;/src/gdal/gdal/gcore/gdaldataset.cpp;/src/libfuzzer/FuzzerDriver.cpp;/src/libfuzzer/FuzzerLoop.cpp;/src/libfuzzer/FuzzerMain.cpp;/src/llvm/projects/compiler-rt/lib/asan/asan_malloc_linux.cc
42488551,libsndfile,https://github.com/libsndfile/libsndfile/commit/03667195a3333f1aedb6f2452e20bf4f6d2ef138,03667195a3333f1aedb6f2452e20bf4f6d2ef138,https://github.com/libsndfile/libsndfile.git,1,src/wavlike.c,/src/libsndfile/ossfuzz/sndfile_fuzzer.cc;/src/libsndfile/src/sndfile.c;/src/libsndfile/src/wav.c;/src/libsndfile/src/wavlike.c;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp
42488563,openh264,https://github.com/cisco/openh264/commit/b52786888ddce9d6bc06b7825ba9bffc65924e0c,b52786888ddce9d6bc06b7825ba9bffc65924e0c,https://github.com/cisco/openh264.git,1,codec/decoder/core/src/decoder.cpp;codec/decoder/plus/src/welsDecoderExt.cpp,/src/decoder_fuzzer.cpp;/src/libfuzzer/afl/afl_driver.cpp;/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp;/src/openh264/codec/common/src/memory_align.cpp;/src/openh264/codec/decoder/core/src/decode_slice.cpp;/src/openh264/codec/decoder/core/src/decoder.cpp;/src/openh264/codec/decoder/core/src/decoder_core.cpp;/src/openh264/codec/decoder/plus/src/welsDecoderExt.cpp
42488579,mupdf,https://github.com/ArtifexSoftware/mupdf/commit/dbb0f62cdcc62858b705b64e75f87787cdf82004,dbb0f62cdcc62858b705b64e75f87787cdf82004,git://git.ghostscript.com/mupdf.git,1,source/fitz/image.c,/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp;/src/llvm-project/compiler-rt/lib/msan/msan_interceptors.cpp;/src/mupdf/source/fitz/device.c;/src/mupdf/source/fitz/document.c;/src/mupdf/source/fitz/draw-device.c;/src/mupdf/source/fitz/image.c;/src/mupdf/source/fitz/stream-read.c;/src/mupdf/source/fitz/util.c;/src/mupdf/source/fuzz/pdf_fuzzer.cc;/src/mupdf/source/pdf/pdf-interpret.c;/src/mupdf/source/pdf/pdf-op-run.c;/src/mupdf/source/pdf/pdf-run.c
42488598,c-blosc2,https://github.com/Blosc/c-blosc2/commit/2bebd7ae5ef645ea13023faacb2339663c1c2377,2bebd7ae5ef645ea13023faacb2339663c1c2377,https://github.com/Blosc/c-blosc2.git,0,,/src/c-blosc2/blosc/blosc2.c;/src/c-blosc2/internal-complibs/lizard-1.0/lizard_decompress.c;/src/c-blosc2/internal-complibs/lizard-1.0/lizard_decompress_liz.h;/src/c-blosc2/tests/fuzz/fuzz_decompress.c;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp;/src/llvm-project/compiler-rt/lib/msan/msan_interceptors.cpp
42488601,openh264,https://github.com/cisco/openh264/commit/b52786888ddce9d6bc06b7825ba9bffc65924e0c,b52786888ddce9d6bc06b7825ba9bffc65924e0c,https://github.com/cisco/openh264.git,1,codec/decoder/core/src/decoder.cpp;codec/decoder/plus/src/welsDecoderExt.cpp,/src/decoder_fuzzer.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp;/src/llvm-project/compiler-rt/lib/msan/msan_interceptors.cpp;/src/openh264/codec/common/src/deblocking_common.cpp;/src/openh264/codec/common/src/mc.cpp;/src/openh264/codec/common/src/memory_align.cpp;/src/openh264/codec/decoder/core/src/deblocking.cpp;/src/openh264/codec/decoder/core/src/decode_slice.cpp;/src/openh264/codec/decoder/core/src/decoder.cpp;/src/openh264/codec/decoder/core/src/decoder_core.cpp;/src/openh264/codec/decoder/core/src/pic_queue.cpp;/src/openh264/codec/decoder/core/src/rec_mb.cpp;/src/openh264/codec/decoder/plus/src/welsDecoderExt.cpp
42488602,skia,https://skia.googlesource.com/skia.git/+/9615bcf71f2a06900309062b6c218f5bf7ce795c%5E%21/,9615bcf71f2a06900309062b6c218f5bf7ce795c,https://skia.googlesource.com/skia.git,1,src/sksl/SkSLCFGGenerator.cpp;src/sksl/SkSLCompiler.cpp;src/sksl/ir/SkSLExpression.h,/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp;/src/skia/out/Fuzz/../../fuzz/oss_fuzz/FuzzSkRuntimeEffect.cpp;/src/skia/out/Fuzz/../../src/core/SkRuntimeEffect.cpp;/src/skia/out/Fuzz/../../src/sksl/SkSLCFGGenerator.cpp;/src/skia/out/Fuzz/../../src/sksl/SkSLCompiler.cpp;/src/skia/out/Fuzz/../../src/sksl/ir/SkSLExpression.h
42488618,simdjson,https://github.com/simdjson/simdjson/commit/a8bf10ea5a0ea2553f07ac46744666c94d0085fc,a8bf10ea5a0ea2553f07ac46744666c94d0085fc,https://github.com/simdjson/simdjson.git,1,src/from_chars.cpp,/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp;/src/simdjson/build/../fuzz/fuzz_dump.cpp;/src/simdjson/build/../include/simdjson/dom/parser-inl.h;/src/simdjson/build/../include/simdjson/generic/numberparsing.h;/src/simdjson/build/../src/from_chars.cpp;/src/simdjson/build/../src/generic/stage2/json_iterator.h;/src/simdjson/build/../src/generic/stage2/tape_builder.h;/src/simdjson/build/../src/haswell/dom_parser_implementation.cpp
42488628,mupdf,https://github.com/ArtifexSoftware/mupdf/commit/dbb0f62cdcc62858b705b64e75f87787cdf82004,dbb0f62cdcc62858b705b64e75f87787cdf82004,git://git.ghostscript.com/mupdf.git,1,source/fitz/image.c,/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp;/src/llvm-project/compiler-rt/lib/msan/msan_interceptors.cpp;/src/mupdf/include/mupdf/fitz/stream.h;/src/mupdf/source/fitz/device.c;/src/mupdf/source/fitz/document.c;/src/mupdf/source/fitz/draw-device.c;/src/mupdf/source/fitz/draw-unpack.c;/src/mupdf/source/fitz/image.c;/src/mupdf/source/fitz/stream-read.c;/src/mupdf/source/fitz/util.c;/src/mupdf/source/fuzz/pdf_fuzzer.cc;/src/mupdf/source/pdf/pdf-interpret.c;/src/mupdf/source/pdf/pdf-op-run.c;/src/mupdf/source/pdf/pdf-run.c
42488635,skia,https://skia.googlesource.com/skia.git/+/95acbbc3c950d2f2699688760bb0a648e4ee8760%5E%21/,95acbbc3c950d2f2699688760bb0a648e4ee8760,https://skia.googlesource.com/skia.git,1,src/sksl/SkSLIRGenerator.cpp,/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerDriver.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerLoop.cpp;/src/llvm-project/compiler-rt/lib/fuzzer/FuzzerMain.cpp;/src/skia/out/Fuzz/../../fuzz/oss_fuzz/FuzzSKSL2SPIRV.cpp;/src/skia/out/Fuzz/../../src/sksl/SkSLCompiler.cpp;/src/skia/out/Fuzz/../../src/sksl/SkSLIRGenerator.cpp;/src/skia/out/Fuzz/../../src/sksl/ir/SkSLConstructor.cpp;/src/skia/out/Fuzz/../../src/sksl/ir/SkSLConstructor.h
42488652,libsndfile,https://github.com/libsndfile/libsndfile/commit/deb669ee8be55a94565f6f8a6b60890c2e7c6f32,deb669ee8be55a94565f6f8a6b60890c2e7c6f32,https://github.com/libsndfile/libsndfile.git,1,src/ms_adpcm.c,/src/libfuzzer/afl/afl_driver.cpp;/src/libsndfile/ossfuzz/sndfile_fuzzer.cc;/src/libsndfile/src/ms_adpcm.c;/src/libsndfile/src/sndfile.c;/src/libsndfile/src/wav.c;/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp
42488660,mupdf,https://github.com/ArtifexSoftware/mupdf/commit/255eb9eec922467a279a0fd6ba81dba488fe84dd,255eb9eec922467a279a0fd6ba81dba488fe84dd,git://git.ghostscript.com/mupdf.git,0,,/src/mupdf/source/fitz/device.c;/src/mupdf/source/fitz/document.c;/src/mupdf/source/fitz/draw-affine.c;/src/mupdf/source/fitz/draw-device.c;/src/mupdf/source/fitz/util.c;/src/mupdf/source/fuzz/pdf_fuzzer.cc;/src/mupdf/source/pdf/pdf-interpret.c;/src/mupdf/source/pdf/pdf-op-run.c;/src/mupdf/source/pdf/pdf-run.c
42488665,ffmpeg,https://git.ffmpeg.org/gitweb/ffmpeg.git/commitdiff/0dc42147b6843b133d4fa46bf1c2568a837b4bec,0dc42147b6843b133d4fa46bf1c2568a837b4bec,https://git.ffmpeg.org/ffmpeg.git,0,,/src/ffmpeg/libavcodec/avpacket.c;/src/ffmpeg/libavcodec/bytestream.h;/src/ffmpeg/libavcodec/decode.c;/src/ffmpeg/libavcodec/magicyuv.c;/src/ffmpeg/libavcodec/utils.c;/src/ffmpeg/libavutil/buffer.c;/src/ffmpeg/libavutil/mem.c;/src/ffmpeg/tools/target_dec_fuzzer.c;/src/llvm-project/compiler-rt/lib/asan/asan_interceptors_memintrinsics.cpp;/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp
42488666,ffmpeg,https://git.ffmpeg.org/gitweb/ffmpeg.git/commitdiff/79cf7c71910a69b9f22b3e7ee6508a771262abaf,79cf7c71910a69b9f22b3e7ee6508a771262abaf,https://git.ffmpeg.org/ffmpeg.git,0,,/src/ffmpeg/libavformat/mpegts.c;/src/ffmpeg/libavformat/utils.c;/src/ffmpeg/libavutil/mem.c;/src/ffmpeg/tools/target_dem_fuzzer.c;/src/llvm-project/compiler-rt/lib/asan/asan_interceptors_memintrinsics.cpp;/src/llvm-project/compiler-rt/lib/asan/asan_malloc_linux.cpp
42488672,ffmpeg,https://git.ffmpeg.org/gitweb/ffmpeg.git/commitdiff/8fbcc546b83e2ce242a0b75054ec2ca304a171df,02188639caf9c3fa6dcca753b586c83f4f110b6f
993429cfb4a1a8d491d124be228cb7d620a57ba9
40ce4ad999e746aacab70c3733df65d2b0e269ad
2ddd6afd30601f04becb3deab67467caebfad1a9
dbd4254a614012ca36d75800eb9a7525742a6144
3308bbf7761a2723f784fcd6bb921dcbadc18c6e
2610acb49a140901dacbd36c598a5514cf9ade0d
bbba41704b854492f6b4c06e9cedeb611d6ff537
5fb628521faaf36cc284618db099d78c107ac6b5
2433b62f7980b8f98d129f5b998103ad736a2b59
67d4ab50ec23d59f9ad6af1c34ea5727f3fcefe8
ee686236cd1dcceca2ecdfe64e509a7ef977e8f0
de63b6fb549e98f20194561a077456f03e7dcfe9
112fe0ff194ffe7670fbc0690e6b15ba6279e11a
2cf1eefae5dba7a7259156f9ff5c62f4e4e2fe0d
9c341c6c92a0fc9c5bbecbd12e8bdd904678e4d5
d9363b56a6b134e90fff8098cbd46a642f9cf99d
158265b439083f730eb36df27b6979aff2f6f83b
7781aa85bc7283676ba7f90988f4ed5dbcfc6a0d
33fbc907359fb1e69a61072929a919bd5dfa8100
1c430f60454acbf6f288058d971a44d6bb3d48e7
d5763edab21b08cd1388a2f41885d11d61653917
f1d0f83712470c0fef13b8215cccbdb77ba7f3bf
15c0e038ce90c3c1e13e80ea4fcf56c327b686f4
4ad7af085cd3db473bf035394d7d934800461bdf
9faf4dcf234dbc34f05cd2d973473df2eece4881
486817e1aedda759bd21287b462ee0bb6e100949
755203c2d270e1334987b462f80151eb88e30121
2f3cb5cccab51c53f7440760fbd2914edbea801b
98d3f2359853f1908092b6244f429ced838f493b
cfdddec0c832a67da8a0081a32ae2c7127ce2368
9a0b70207889f4886055d22a046158af403d3a65
94cb78ed94e6a0be41886feaf1037501505650b8
09e49ba31ec7b5911884e275328df6d6514eb6eb
cba55c335370ed15d6f846b312bfa3a23e318550
63f5f01226ff0d335ce1c2005fb73eaa05742741
769ab6b86421aab3936bcef3fe1813875c7a5eb0
441fd1bd7d1110fc5c8291f25e429101bb190bd2
66ca6d0fe8baf1453caaa5761fc0572665a75e78
0ba71a72d3a617b255b71988a000d5093222f779
dad9a86ca7bf912289aafb33d96980630e6ec53a
437b7302b09a04e0fbfcd594114b52c5c6d89d32
27a99e2c7d450fef15594671eef4465c8a166bd7
f291cd681b1235e150464ad83974d60d6879b492
442d53f409c8d84c7db120227caac00af54aa884
a1553b0cfbff92223caaed4103b92373b2339173
70d8077b795766e2486e6ec8110f22a97362d6d6
03fb314acfa4f5a4af84a6fc82a425477fd352eb
a125e081307d1cb3e84eee61fd0485dac317877b
4b4c7d6e1a700ef6b784b2f0b093e200ed049c20
992adc8aaff5ac4b146c4f6bd633870c9ba96ea0
9eb22ca804c328e52759d93fa8196b58ad76b205
52cd5508cce5ce9af1031df11824ed9354186e3b
fa1d105a6c44b75f583b1b3870d83aca69caee95
